room,game,hand,won,player0_preflop_fold,player0_flop_fold,player0_turn_fold,player0_river_fold,player0_bet,player0_preflop_bet,player0_flop_bet,player0_turn_bet,player0_river_bet,opponent_preflop_bets,opponent_flop_bets,opponent_turn_bets,opponent_river_bets,opponent_bet,starthandstrategy,flop_hand,turn_hand,river_hand
Aludra,546,38,1,0,0,0,0,11.7,1.4999999999999998,3.1999999999999997,3.1999999999999997,11.7,4.0,10.6,13.8,34.0,34.0,Call,Pair,Two Pair,Two Pair
Aludra,546,49,1,0,0,0,0,2.7,1.4000000000000001,2.7,2.7,2.7,3.8,9.1,11.8,14.500000000000002,14.500000000000002,Call,High Card,High Card,Pair
Aludra,546,53,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,9.0,11.499999999999998,13.999999999999998,16.499999999999996,16.499999999999996,Call,High Card,High Card,
Aludra,546,55,1,0,0,0,0,25.999999999999996,25.999999999999996,25.999999999999996,25.999999999999996,25.999999999999996,34.49999999999999,60.499999999999986,86.49999999999999,112.49999999999997,112.49999999999997,4-Bet,,,
Aludra,546,63,0,1,0,0,0,11.0,11.0,11.0,11.0,11.0,47.5,58.49999999999999,69.49999999999999,80.49999999999999,80.49999999999999,3-Bet,,,
Aludra,546,67,1,0,0,0,0,11.0,11.0,11.0,11.0,11.0,13.0,24.000000000000004,35.0,46.0,46.0,4-Bet,,,
Aludra,546,69,1,0,0,0,0,5.9,2.5,5.9,5.9,5.9,5.5,18.200000000000003,24.1,30.0,30.0,Fold,Two Pair,Two Pair,Two Pair
Aludra,546,75,1,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.0,14.0,20.0,26.0,26.0,Call,High Card,,
Aludra,546,80,1,0,0,0,0,3.9,2.0,3.9,3.9,3.9,4.5,12.2,16.099999999999998,20.0,20.0,Call,Pair,Three of a Kind,Three of a Kind
Aludra,547,2,0,0,0,1,0,2.0,2.0,2.0,2.0,2.0,5.999999999999999,8.0,17.199999999999996,19.199999999999996,19.199999999999996,Fold,Pair,Pair,Pair
Aludra,547,10,1,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.0,14.0,20.0,26.0,26.0,Call,High Card,,
Aludra,547,17,1,0,0,0,0,107.19999999999999,107.19999999999999,107.19999999999999,107.19999999999999,107.19999999999999,136.69999999999996,243.89999999999995,351.09999999999997,458.29999999999995,458.29999999999995,4-Bet,,,
Aludra,547,19,1,0,0,0,0,3.0000000000000004,1.0,3.0000000000000004,3.0000000000000004,3.0000000000000004,1.0,6.000000000000001,9.0,12.000000000000002,12.000000000000002,Fold,High Card,,
Aludra,547,22,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,547,34,1,0,0,0,0,2.6,2.6,2.6,2.6,2.6,2.6,5.2,7.8,10.4,10.4,4-Bet,,,
Aludra,547,39,0,1,0,0,0,2.0999999999999996,2.0999999999999996,2.0999999999999996,2.0999999999999996,2.0999999999999996,28.099999999999998,48.6,80.7,123.10000000000002,123.10000000000002,Call,High Card,Pair,Pair
Aludra,547,40,0,0,0,0,0,36.0,6.000000000000001,9.0,17.0,36.0,12.000000000000002,27.0,60.0,134.0,134.0,Call,Pair,Pair,Pair
Aludra,547,45,0,0,0,0,0,91.00000000000001,4.0,91.00000000000001,91.00000000000001,91.00000000000001,8.0,253.10000000000002,344.1,435.1,435.1,3-Bet,Three of a Kind,Three of a Kind,Three of a Kind
Aludra,547,48,1,0,0,0,0,28.999999999999996,2.0,5.0,5.0,28.999999999999996,4.5,15.5,20.499999999999996,73.49999999999999,73.49999999999999,Fold,High Card,Pair,Pair
Aludra,547,51,1,0,0,0,0,7.5,1.4999999999999998,1.4999999999999998,4.499999999999999,7.5,6.5,8.0,18.5,31.999999999999996,31.999999999999996,Call,Pair,Two Pair,Two Pair
Aludra,547,52,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,5.0,10.6,13.1,15.6,15.6,Call,Pair,,
Aludra,547,56,1,0,0,0,0,8.2,2.0,2.0,2.0,8.2,5.0,6.999999999999999,8.999999999999998,23.4,23.4,Call,Two Pair,Two Pair,Two Pair
Aludra,547,64,0,0,0,0,0,136.29999999999998,11.0,33.4,136.29999999999998,136.29999999999998,22.0,100.2,442.29999999999995,578.5999999999999,578.5999999999999,4-Bet,Pair,Pair,Pair
Aludra,547,66,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,9.0,16.499999999999996,18.999999999999996,21.499999999999996,21.499999999999996,4-Bet,High Card,,
Aludra,547,74,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,547,90,1,0,0,0,0,26.499999999999996,26.499999999999996,26.499999999999996,26.499999999999996,26.499999999999996,33.49999999999999,60.0,86.5,113.0,113.0,4-Bet,,,
Aludra,547,95,1,0,0,0,0,238.99999999999997,238.99999999999997,238.99999999999997,238.99999999999997,238.99999999999997,240.0,478.99999999999994,717.9999999999999,956.9999999999999,956.9999999999999,3-Bet,,,
Aludra,548,1,1,0,0,0,0,9.1,1.0,2.3,2.3,9.1,3.0000000000000004,7.9,10.2,26.1,26.1,Call,Pair,Two Pair,Two Pair
Aludra,548,2,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,11.999999999999998,15.0,18.0,21.0,21.0,Fold,,,
Aludra,548,6,0,0,0,1,0,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.4000000000000001,3.8,5.2,10.1,11.499999999999998,11.499999999999998,Call,High Card,High Card,
Aludra,548,8,0,0,0,0,0,11.999999999999998,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,5.0,17.0,31.999999999999996,49.999999999999986,49.999999999999986,Call,High Card,Pair,Pair
Aludra,548,9,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,548,18,0,1,0,0,0,11.0,11.0,11.0,11.0,11.0,39.5,50.50000000000001,61.5,72.5,72.5,3-Bet,,,
Aludra,548,22,0,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.0,17.0,23.0,29.000000000000004,29.000000000000004,Call,Pair,Pair,Pair
Aludra,548,26,0,0,1,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,11.0,19.799999999999997,22.799999999999997,25.799999999999994,25.799999999999994,Call,Pair,,
Aludra,548,28,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,548,31,0,0,0,0,0,16.0,1.0,7.0,7.0,16.0,4.499999999999999,23.5,30.5,64.5,64.5,Fold,Pair,Pair,Pair
Aludra,548,39,0,0,1,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,4.0,7.2,8.700000000000001,10.2,10.2,Call,High Card,,
Aludra,548,41,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,10.0,11.999999999999998,11.999999999999998,3-Bet,Two Pair,,
Aludra,548,43,0,0,0,0,1,26.500000000000004,10.5,18.5,26.500000000000004,26.500000000000004,21.0,55.49999999999999,98.0,157.6,157.6,3-Bet,Pair,Two Pair,Two Pair
Aludra,548,45,0,0,0,0,0,58.4,58.4,58.4,58.4,58.4,119.8,178.2,236.6,295.0,295.0,4-Bet,High Card,High Card,High Card
Aludra,549,4,0,0,0,0,0,100.49999999999999,100.49999999999999,100.49999999999999,100.49999999999999,100.49999999999999,190.99999999999997,291.49999999999994,391.99999999999994,492.4999999999999,492.4999999999999,4-Bet,Four of a Kind,Four of a Kind,Four of a Kind
Aludra,550,3,1,0,0,0,0,5.0,2.0,5.0,5.0,5.0,3.0000000000000004,11.0,16.0,21.0,21.0,Call,High Card,,
Aludra,550,12,0,0,0,1,0,16.1,8.0,16.1,16.1,16.1,16.0,48.3,80.30000000000001,96.4,96.4,3-Bet,Pair,Pair,
Aludra,550,14,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,3-Bet,,,
Aludra,550,18,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,5.0,14.399999999999999,26.6,28.6,28.6,3-Bet,Pair,Pair,
Aludra,550,19,0,0,0,0,0,7.7,2.0,7.7,7.7,7.7,5.0,24.099999999999994,31.799999999999997,39.49999999999999,39.49999999999999,Fold,Pair,Pair,Pair
Aludra,550,23,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,550,30,1,0,0,0,0,9.499999999999998,9.499999999999998,9.499999999999998,9.499999999999998,9.499999999999998,18.999999999999996,28.499999999999996,37.99999999999999,47.5,47.5,3-Bet,Pair,Two Pair,Two Pair
Aludra,550,31,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,550,42,1,0,0,0,0,11.1,1.0,1.0,3.0000000000000004,11.1,3.0000000000000004,4.0,11.0,30.2,30.2,Fold,Four of a Kind,Four of a Kind,Four of a Kind
Aludra,550,48,1,0,0,0,0,15.0,8.999999999999998,15.0,15.0,15.0,17.999999999999996,39.0,54.0,69.0,69.0,3-Bet,Pair,,
Aludra,550,49,1,0,0,0,0,4.499999999999999,1.4999999999999998,4.499999999999999,4.499999999999999,4.499999999999999,4.0,11.499999999999998,15.999999999999998,20.499999999999996,20.499999999999996,Call,Pair,,
Aludra,550,50,1,0,0,0,0,4.0,2.0,4.0,4.0,4.0,3.0000000000000004,9.0,13.000000000000002,17.0,17.0,Call,Pair,,
Aludra,550,52,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,551,3,1,0,0,0,0,80.0,2.6,9.3,26.299999999999997,80.0,7.3,30.0,90.29999999999998,277.7,277.7,Call,Pair,Two Pair,Full House
Aludra,551,5,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,9.499999999999998,11.499999999999998,13.499999999999998,15.499999999999998,15.499999999999998,Call,,,
Aludra,551,6,1,0,0,0,0,4.0,1.0,4.0,4.0,4.0,3.0000000000000004,10.0,13.999999999999998,17.999999999999996,17.999999999999996,Fold,Pair,,
Aludra,551,15,0,0,0,0,0,37.199999999999996,2.9999999999999996,9.2,37.199999999999996,37.199999999999996,5.0,26.6,119.8,156.99999999999997,156.99999999999997,Call,Pair,Two Pair,Two Pair
Aludra,551,17,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,15.399999999999997,17.399999999999995,19.399999999999995,21.399999999999995,21.399999999999995,Call,,,
Aludra,551,18,1,0,0,0,0,55.69999999999999,2.0,5.0,8.0,55.69999999999999,4.0,15.0,28.999999999999993,132.39999999999998,132.39999999999998,Call,Pair,Pair,Three of a Kind
Aludra,551,20,0,0,1,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,4.499999999999999,20.4,21.9,23.4,23.4,Call,Two Pair,,
Aludra,551,22,1,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.0,14.0,20.0,26.0,26.0,Call,Pair,,
Aludra,551,27,1,0,0,0,0,10.5,2.9999999999999996,5.999999999999999,5.999999999999999,10.5,5.0,17.0,23.0,42.50000000000001,42.50000000000001,Fold,High Card,High Card,Pair
Aludra,551,31,1,0,0,0,0,28.999999999999996,2.0,5.0,28.999999999999996,28.999999999999996,3.0000000000000004,14.0,75.99999999999999,105.0,105.0,Call,Pair,Pair,
Aludra,551,33,1,0,0,0,0,20.8,6.999999999999999,20.8,20.8,20.8,13.999999999999998,48.599999999999994,69.39999999999999,90.19999999999999,90.19999999999999,Fold,High Card,,
Aludra,551,36,1,0,0,0,0,7.8,2.1999999999999997,7.8,7.8,7.8,4.3999999999999995,17.8,25.599999999999998,33.4,33.4,Call,Pair,,
Aludra,551,39,1,0,0,0,0,10.5,1.2,2.8000000000000003,2.8000000000000003,10.5,3.3999999999999995,9.4,12.200000000000001,30.400000000000002,30.400000000000002,Call,Three of a Kind,Three of a Kind,Full House
Aludra,551,44,1,0,0,0,0,8.0,2.6,8.0,8.0,8.0,4.2,17.6,25.600000000000005,33.6,33.6,Call,Three of a Kind,,
Aludra,551,46,0,0,1,0,0,25.299999999999997,1.3,25.299999999999997,25.299999999999997,25.299999999999997,3.5999999999999996,147.2,172.5,197.8,197.8,Call,Pair,,
Aludra,551,48,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,15.5,17.5,19.5,21.499999999999996,21.499999999999996,Call,,,
Triangulum,552,25,1,0,0,0,0,1.5,1.5,1.5,1.5,1.5,4.0,5.5,7.0,8.5,8.5,Fold,Pair,Pair,Pair
Triangulum,552,36,0,0,1,0,0,2.2,2.2,2.2,2.2,2.2,6.1000000000000005,10.68,12.879999999999999,15.079999999999998,15.079999999999998,Fold,High Card,,
Triangulum,552,50,0,0,1,0,0,1.55,1.55,1.55,1.55,1.55,4.1,8.219999999999999,9.77,11.32,11.32,Fold,High Card,,
Triangulum,552,55,0,0,0,0,1,4.48,2.23,4.48,4.48,4.48,5.6899999999999995,16.92,21.400000000000002,33.190000000000005,33.190000000000005,Call,High Card,Pair,Pair
Triangulum,552,60,1,0,0,0,0,2.2,2.2,2.2,2.2,2.2,4.4,6.6000000000000005,8.8,11.0,11.0,Call,Pair,,
Aludra,553,6,0,0,1,0,0,1.0999999999999999,1.0999999999999999,1.0999999999999999,1.0999999999999999,1.0999999999999999,3.1999999999999997,6.6,7.7,8.799999999999999,8.799999999999999,Fold,High Card,,
Aludra,553,10,1,0,0,0,0,5.999999999999999,2.9999999999999996,2.9999999999999996,5.999999999999999,5.999999999999999,5.0,8.0,20.0,26.0,26.0,Fold,High Card,Pair,Two Pair
Aludra,553,15,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,553,17,1,0,0,0,0,6.3,2.0,6.3,6.3,6.3,3.0000000000000004,13.6,19.900000000000002,26.2,26.2,Call,Pair,,
Aludra,553,21,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,553,23,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,9.499999999999998,11.499999999999998,13.499999999999998,15.499999999999998,15.499999999999998,Call,,,
Aludra,553,25,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,554,2,0,0,0,0,0,26.0,2.0,5.0,5.0,26.0,5.5,19.5,24.5,79.19999999999999,79.19999999999999,Call,High Card,Pair,Straight
Aludra,554,5,0,0,1,0,0,2.3,2.3,2.3,2.3,2.3,4.6,8.8,11.1,13.4,13.4,Call,High Card,,
Aludra,554,8,1,0,0,0,0,111.99999999999999,111.99999999999999,111.99999999999999,111.99999999999999,111.99999999999999,117.99999999999999,230.0,342.0,454.00000000000006,454.00000000000006,4-Bet,,,
Aludra,554,20,0,0,0,0,0,15.299999999999999,2.0,4.1,7.199999999999999,15.299999999999999,5.0,13.3,26.7,58.2,58.2,Call,Pair,Pair,Two Pair
Aludra,554,25,1,0,0,0,0,19.0,11.0,19.0,19.0,19.0,22.0,49.0,68.0,87.0,87.0,Fold,Pair,,
Aludra,555,1,0,0,0,1,0,4.1,1.2,4.1,4.1,4.1,7.799999999999999,17.7,26.6,30.700000000000003,30.700000000000003,Call,High Card,High Card,
Aludra,555,3,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Fold,,,
Aludra,555,9,1,0,0,0,0,45.099999999999994,2.9999999999999996,5.999999999999999,15.0,45.099999999999994,5.999999999999999,18.0,51.0,156.29999999999998,156.29999999999998,Fold,High Card,Pair,Straight
Aludra,555,13,1,0,0,0,0,4.3999999999999995,1.3,4.3999999999999995,4.3999999999999995,4.3999999999999995,3.5999999999999996,14.200000000000001,18.6,23.0,23.0,Call,High Card,Flush,Flush
Aludra,555,14,0,0,0,0,0,5.0,2.9999999999999996,2.9999999999999996,5.0,5.0,5.0,8.0,17.0,22.0,22.0,4-Bet,Pair,Pair,Pair
Aludra,555,18,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,3.0000000000000004,4.0,5.0,5.999999999999999,5.999999999999999,Fold,High Card,High Card,Pair
Aludra,555,19,1,0,0,0,0,5.0,2.0,5.0,5.0,5.0,3.0000000000000004,11.0,16.0,21.0,21.0,Call,Pair,,
Aludra,555,23,1,0,0,0,0,2.0999999999999996,2.0999999999999996,2.0999999999999996,2.0999999999999996,2.0999999999999996,2.0999999999999996,4.199999999999999,6.3,8.399999999999999,8.399999999999999,4-Bet,,,
Aludra,555,25,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,5.0,10.1,12.1,14.099999999999998,14.099999999999998,Call,Pair,,
Aludra,555,27,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,4-Bet,,,
Aludra,555,28,0,0,0,0,1,12.5,2.0,4.7,12.5,12.5,4.0,14.100000000000001,42.2,73.7,73.7,Fold,High Card,Pair,Pair
Aludra,555,30,0,0,0,1,0,2.0,2.0,2.0,2.0,2.0,4.5,6.5,12.9,14.899999999999999,14.899999999999999,Call,High Card,Pair,
Aludra,555,39,0,0,0,0,1,15.2,1.3,4.3999999999999995,15.2,15.2,3.5999999999999996,14.200000000000001,51.0,97.60000000000001,97.60000000000001,Fold,High Card,Straight,Straight
Aludra,555,41,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,555,46,1,0,0,0,0,50.9,2.9999999999999996,5.999999999999999,17.5,50.9,5.0,17.0,57.5,175.2,175.2,Fold,Two Pair,Two Pair,Two Pair
Aludra,555,47,0,0,1,0,0,13.999999999999998,13.999999999999998,13.999999999999998,13.999999999999998,13.999999999999998,30.299999999999997,53.99999999999999,67.99999999999999,81.99999999999999,81.99999999999999,3-Bet,Pair,,
Aludra,555,48,0,0,1,0,0,6.5,6.5,6.5,6.5,6.5,13.0,29.900000000000002,36.4,42.9,42.9,Call,High Card,,
Aludra,555,50,1,0,0,0,0,11.899999999999999,2.1999999999999997,3.5999999999999996,3.5999999999999996,11.899999999999999,4.3999999999999995,10.8,14.399999999999999,34.599999999999994,34.599999999999994,Call,Two Pair,Two Pair,Full House
Aludra,555,53,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,555,69,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,555,75,1,0,0,0,0,5.0,2.0,2.0,5.0,5.0,4.5,6.5,14.499999999999998,19.5,19.5,Fold,High Card,High Card,
Aludra,555,80,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,555,84,1,0,0,0,0,9.2,2.9999999999999996,9.2,9.2,9.2,5.0,20.4,29.599999999999998,38.8,38.8,Fold,High Card,,
Aludra,555,89,1,0,0,0,0,6.3,2.0,2.0,6.3,6.3,3.0000000000000004,5.0,15.599999999999998,21.9,21.9,Call,Three of a Kind,Three of a Kind,
Aludra,555,113,1,0,0,0,0,25.199999999999996,2.0,13.199999999999998,13.199999999999998,25.199999999999996,4.5,40.099999999999994,53.3,90.49999999999999,90.49999999999999,Call,Pair,Pair,Pair
Aludra,555,115,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Fold,,,
Aludra,555,122,1,0,0,0,0,22.400000000000002,2.5,5.2,10.4,22.400000000000002,4.0,14.6,35.4,81.8,81.8,4-Bet,Pair,Pair,Pair
Aludra,555,126,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,555,134,0,0,1,0,0,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,5.4,13.8,28.6,30.400000000000002,30.400000000000002,Call,High Card,High Card,
Aludra,555,135,0,0,0,0,1,5.0,2.0,5.0,5.0,5.0,3.0000000000000004,14.0,19.0,31.800000000000004,31.800000000000004,Call,Pair,Pair,Pair
Aludra,555,138,0,0,1,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,7.5,27.7,30.699999999999996,67.09999999999998,67.09999999999998,Call,Pair,Pair,Three of a Kind
Aludra,555,144,0,0,0,1,0,11.099999999999998,2.5,11.099999999999998,11.099999999999998,11.099999999999998,7.5,35.8,71.89999999999999,82.99999999999999,82.99999999999999,Call,Three of a Kind,Three of a Kind,
Aludra,555,151,0,0,0,1,0,8.3,2.0,8.3,8.3,8.3,7.5,34.699999999999996,73.6,81.89999999999999,81.89999999999999,Call,High Card,High Card,
Aludra,555,155,0,0,1,0,0,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,5.599999999999999,11.299999999999999,13.499999999999998,15.699999999999998,15.699999999999998,Fold,High Card,,
Aludra,555,160,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,555,162,1,0,0,0,0,11.0,11.0,11.0,11.0,11.0,13.0,24.000000000000004,35.0,46.0,46.0,4-Bet,,,
Aludra,556,2,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,5.0,9.099999999999998,10.1,11.1,11.1,Fold,High Card,,
Aludra,556,9,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,556,11,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,556,20,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Fold,,,
Aludra,556,27,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,556,31,0,0,1,0,0,4.0,4.0,4.0,4.0,4.0,8.0,16.6,20.599999999999998,24.599999999999998,24.599999999999998,Call,High Card,,
Aludra,556,32,1,0,0,0,0,5.0,2.0,5.0,5.0,5.0,5.0,13.0,18.0,22.999999999999996,22.999999999999996,Fold,Pair,,
Aludra,556,36,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,556,40,1,0,0,0,0,16.299999999999997,2.9999999999999996,7.3,16.299999999999997,16.299999999999997,5.999999999999999,21.9,47.199999999999996,63.49999999999999,63.49999999999999,Call,Pair,Pair,
Aludra,556,44,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,557,1,0,0,0,0,0,99.0,2.5,99.0,99.0,99.0,5.999999999999999,297.99999999999994,396.99999999999994,495.99999999999994,495.99999999999994,Call,Three of a Kind,Three of a Kind,Full House
Aludra,558,4,1,0,0,0,0,22.299999999999997,2.0,3.9,7.5,22.299999999999997,3.0000000000000004,10.7,25.4,77.3,77.3,4-Bet,Three of a Kind,Three of a Kind,Full House
Aludra,558,6,1,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.5,14.499999999999998,20.499999999999996,26.499999999999996,26.499999999999996,Call,High Card,,
Aludra,558,14,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,8.0,Call,,,
Aludra,558,17,1,0,0,0,0,6.3,2.0,2.0,6.3,6.3,3.0000000000000004,5.0,15.599999999999998,21.9,21.9,Call,High Card,High Card,
Aludra,558,19,1,0,0,0,0,11.0,11.0,11.0,11.0,11.0,14.0,25.0,36.0,47.0,47.0,Fold,,,
Aludra,558,26,1,0,0,0,0,10.0,1.0,1.0,10.0,10.0,3.0000000000000004,4.0,24.4,34.4,34.4,Call,Three of a Kind,Three of a Kind,
Aludra,558,30,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,5.0,11.999999999999998,13.999999999999998,15.999999999999998,15.999999999999998,Call,High Card,,
Aludra,558,31,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,15.0,18.0,21.0,23.999999999999996,23.999999999999996,Fold,,,
